protocol,src_port,dst_port,packet_length,timestamp,flags,src_ip,dst_ip,classification
6,47257,110,165,1436448305.128619,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.128777,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.129508,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.129647,A,82.161.239.177,10.0.2.15,3
6,47257,110,1514,1436448305.196210,A,10.0.2.15,82.161.239.177,3
6,47257,110,679,1436448305.196456,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.196554,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448305.209095,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.247860,A,10.0.2.15,82.161.239.177,3
6,110,47257,304,1436448305.260349,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.260404,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448305.264593,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.264830,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.264845,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.264999,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.265730,PA,10.0.2.15,82.161.239.177,3
6,47257,110,1514,1436448305.266049,A,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.267257,A,82.161.239.177,10.0.2.15,3
6,47257,110,223,1436448305.267271,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.268106,A,82.161.239.177,10.0.2.15,3
6,110,47257,60,1436448305.268196,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.269346,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.270023,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.270381,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.270651,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.270745,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.270857,A,82.161.239.177,10.0.2.15,3
6,47257,110,1514,1436448305.271014,A,10.0.2.15,82.161.239.177,3
6,47257,110,165,1436448305.271201,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.271353,A,82.161.239.177,10.0.2.15,3
6,110,47257,597,1436448305.403041,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.404929,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.405147,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.406257,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.406389,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.407101,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.407218,A,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448305.407589,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.407901,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.408029,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.410874,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448305.498973,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.502433,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.504665,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.504689,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.505750,A,82.161.239.177,10.0.2.15,3
6,110,47257,1390,1436448305.549938,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.589688,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448305.590071,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.590326,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.603422,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.603466,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.603482,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448305.603514,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.603838,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448305.605282,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.605622,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.618986,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.619026,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.619041,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448305.619075,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.619448,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.680783,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448305.680828,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.680841,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.691595,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448305.691634,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.691646,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448305.704473,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.705262,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.716210,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.716992,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.744158,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.744203,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.744216,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.744255,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.744262,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.744268,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.744289,A,82.161.239.177,10.0.2.15,3
6,110,47257,1054,1436448305.744296,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.744501,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.745845,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448305.745862,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.745870,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.758633,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.758673,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.758685,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.758715,A,82.161.239.177,10.0.2.15,3
6,110,47257,612,1436448305.758721,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.758727,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448305.763412,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.780292,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.781073,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448305.786895,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.789936,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.790784,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.800722,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.801549,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.810458,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.810747,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.816593,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448305.816628,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.816641,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448305.820519,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.831597,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.831637,A,10.0.2.15,82.161.239.177,3
6,110,47257,1334,1436448305.831691,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.848467,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.848513,A,10.0.2.15,82.161.239.177,3
6,110,47257,1334,1436448305.848559,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448305.848568,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.848575,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448305.876090,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.876866,A,82.161.239.177,10.0.2.15,3
6,110,47257,1178,1436448305.900290,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.901000,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.901245,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448305.910068,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.911996,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.912014,A,10.0.2.15,82.161.239.177,3
6,110,47257,1334,1436448305.912064,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.912073,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.912079,A,10.0.2.15,82.161.239.177,3
6,110,47257,1334,1436448305.912101,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.923110,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.923315,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448305.929572,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448305.930036,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.930400,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.930580,A,82.161.239.177,10.0.2.15,3
6,110,47257,94,1436448305.930590,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.930596,A,10.0.2.15,82.161.239.177,3
6,110,47257,1294,1436448305.930620,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.969662,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448305.971119,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.971507,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.971519,A,10.0.2.15,82.161.239.177,3
6,110,47257,1334,1436448305.971543,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.972031,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448305.992433,PA,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.993046,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448305.993058,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.993065,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448305.993089,A,82.161.239.177,10.0.2.15,3
6,110,47257,1194,1436448305.993097,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448305.993103,A,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448305.993123,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.017282,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.017321,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.017334,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448306.017364,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.020077,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.021027,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.021039,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.021185,A,82.161.239.177,10.0.2.15,3
6,110,47257,716,1436448306.039595,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.047714,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.047755,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.073405,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.073444,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.073457,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.073488,A,82.161.239.177,10.0.2.15,3
6,110,47257,1194,1436448306.073495,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.073500,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.087781,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.087805,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.087816,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.087856,A,82.161.239.177,10.0.2.15,3
6,110,47257,1194,1436448306.087863,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.087869,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448306.093495,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.093671,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.109068,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.109108,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.109120,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448306.113792,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.114100,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.124238,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.124676,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.125166,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.125177,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.125184,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.125191,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.141896,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.141941,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.141955,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448306.141987,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.161075,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.161117,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.161149,A,82.161.239.177,10.0.2.15,3
6,110,47257,1264,1436448306.161302,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.161309,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448306.161827,PA,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.162974,A,82.161.239.177,10.0.2.15,3
6,110,47257,94,1436448306.162984,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.162990,A,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.163012,A,82.161.239.177,10.0.2.15,3
6,110,47257,1294,1436448306.163020,PA,82.161.239.177,10.0.2.15,3
6,110,47257,970,1436448306.182468,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.182507,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.183750,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.183760,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.183767,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448306.183803,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.196759,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.197003,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.200287,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.200319,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.200330,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448306.200372,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.229223,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.229266,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.229299,A,82.161.239.177,10.0.2.15,3
6,110,47257,1264,1436448306.229306,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.229313,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448306.233879,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.234725,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.261165,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.263124,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.264015,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.297068,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.297398,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.300567,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.300940,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.301711,A,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.301722,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.301800,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.302003,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.302110,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.302612,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.303358,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.303369,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.303443,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.303739,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.303846,A,82.161.239.177,10.0.2.15,3
6,47257,110,1514,1436448306.304746,A,10.0.2.15,82.161.239.177,3
6,47257,110,165,1436448306.304853,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.305581,A,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.310702,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.311339,A,82.161.239.177,10.0.2.15,3
6,47257,110,1140,1436448306.311351,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.311433,A,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.311780,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.312041,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.312157,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.312367,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.313031,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.313813,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.313941,A,82.161.239.177,10.0.2.15,3
6,47257,110,1514,1436448306.318258,A,10.0.2.15,82.161.239.177,3
6,47257,110,679,1436448306.318496,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.318617,A,82.161.239.177,10.0.2.15,3
6,110,47257,136,1436448306.320471,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.358226,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448306.417540,PA,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.419082,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.419090,A,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.421148,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.421300,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.505211,PA,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.506744,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.507364,A,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.507374,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.507670,A,82.161.239.177,10.0.2.15,3
6,110,47257,69,1436448306.516361,PA,82.161.239.177,10.0.2.15,3
6,47257,110,1111,1436448306.518507,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.519378,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.630683,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.633715,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.634340,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.634351,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.634930,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.634939,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.638468,A,82.161.239.177,10.0.2.15,3
6,47257,110,1140,1436448306.638481,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.639028,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.650275,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.660078,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.660124,A,10.0.2.15,82.161.239.177,3
6,110,47257,1334,1436448306.660157,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.664025,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.664885,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.671672,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.671696,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.671708,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448306.671745,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.676710,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.676916,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.684326,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.684357,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.684369,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448306.689867,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.690271,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.690749,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.696584,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.697194,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.697207,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448306.705062,PA,82.161.239.177,10.0.2.15,3
6,110,47257,299,1436448306.706836,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.706848,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.713662,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.713691,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.713702,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448306.722145,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.747747,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.747873,A,10.0.2.15,82.161.239.177,3
6,110,47257,1334,1436448306.747910,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.748515,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.748527,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.758003,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.758043,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.758056,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.769375,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.769411,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.769423,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448306.769462,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.769935,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.770068,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.785699,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.785744,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.785758,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.785800,A,82.161.239.177,10.0.2.15,3
6,110,47257,1194,1436448306.785807,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.785815,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.803195,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.803235,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.803247,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448306.803278,PA,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.832688,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.832753,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.832804,A,82.161.239.177,10.0.2.15,3
6,110,47257,1264,1436448306.832820,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.832844,A,10.0.2.15,82.161.239.177,3
6,110,47257,1474,1436448306.854485,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.854523,A,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.854536,A,10.0.2.15,82.161.239.177,3
6,110,47257,1264,1436448306.854566,PA,82.161.239.177,10.0.2.15,3
6,110,47257,471,1436448306.856201,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.856213,A,10.0.2.15,82.161.239.177,3
6,47257,110,1111,1436448306.858327,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.859245,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.859256,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.859865,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.859877,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.859998,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.860330,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.860443,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.888534,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.889937,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.890454,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.906032,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.908069,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.908277,A,82.161.239.177,10.0.2.15,3
6,110,47257,1404,1436448306.919726,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.921740,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.921915,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.952394,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.952432,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.952445,A,10.0.2.15,82.161.239.177,3
6,47257,110,597,1436448306.955375,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.955793,A,82.161.239.177,10.0.2.15,3
6,110,47257,1474,1436448306.973395,A,82.161.239.177,10.0.2.15,3
6,110,47257,1334,1436448306.973419,PA,82.161.239.177,10.0.2.15,3
6,47257,110,54,1436448306.973430,A,10.0.2.15,82.161.239.177,3
6,110,47257,1404,1436448306.973461,PA,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.975004,PA,10.0.2.15,82.161.239.177,3
6,110,47257,60,1436448306.975173,A,82.161.239.177,10.0.2.15,3
6,47257,110,597,1436448306.975439,PA,10.0.2.15,82.161.239.177,3
